day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,361000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,361000,STARFRUIT,5045,30,,,,,5050,2,5052.0,30.0,,,5047.5,0.0
-1,361100,AMETHYSTS,9996,1,9995.0,23.0,,,10002,6,10004.0,1.0,10005.0,23.0,9999.0,0.0
-1,361100,STARFRUIT,5044,24,,,,,5051,24,,,,,5047.5,0.0
-1,361200,STARFRUIT,5045,24,,,,,5050,4,5051.0,2.0,5052.0,22.0,5047.5,0.0
-1,361200,AMETHYSTS,9996,2,9995.0,22.0,,,10002,4,10004.0,2.0,10005.0,22.0,9999.0,0.0
-1,361300,AMETHYSTS,10002,1,9998.0,10.0,9995.0,24.0,10005,24,,,,,10003.5,0.0
-1,361300,STARFRUIT,5044,24,,,,,5049,5,5051.0,24.0,,,5046.5,0.0
-1,361400,AMETHYSTS,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,0.0
-1,361400,STARFRUIT,5050,1,5044.0,23.0,,,5051,23,,,,,5050.5,0.0
-1,361500,AMETHYSTS,10002,3,9998.0,5.0,9996.0,1.0,10004,1,10005.0,24.0,,,10003.0,0.0
-1,361500,STARFRUIT,5045,25,,,,,5051,1,5052.0,24.0,,,5048.0,0.0
-1,361600,STARFRUIT,5045,29,,,,,5052,29,,,,,5048.5,0.0
-1,361600,AMETHYSTS,9998,3,9995.0,29.0,,,10005,29,,,,,10001.5,0.0
-1,361700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,361700,STARFRUIT,5046,24,,,,,5053,24,,,,,5049.5,0.0
-1,361800,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
-1,361800,STARFRUIT,5046,24,,,,,5052,1,5053.0,23.0,,,5049.0,0.0
-1,361900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
-1,361900,STARFRUIT,5046,26,,,,,5053,26,,,,,5049.5,0.0
-1,380000,STARFRUIT,5043,1,5042.0,30.0,,,5049,32,,,,,5046.0,0.0
-1,380000,AMETHYSTS,9996,2,9995.0,30.0,,,10002,5,10004.0,2.0,10005.0,30.0,9999.0,0.0
-1,380100,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,0.0
-1,380100,STARFRUIT,5042,22,,,,,5047,7,5049.0,22.0,,,5044.5,0.0
-1,380200,AMETHYSTS,10000,5,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10002.0,0.0
-1,380200,STARFRUIT,5045,5,5042.0,2.0,5041.0,25.0,5048,2,5049.0,25.0,,,5046.5,0.0
-1,380300,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
-1,380300,STARFRUIT,5042,25,,,,,5049,25,,,,,5045.5,0.0
-1,380400,STARFRUIT,5043,2,5042.0,26.0,,,5049,28,,,,,5046.0,0.0
-1,380400,AMETHYSTS,9996,2,9995.0,26.0,,,10002,7,10004.0,2.0,10005.0,26.0,9999.0,0.0
-1,380500,AMETHYSTS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,0.0
-1,380500,STARFRUIT,5048,1,5042.0,21.0,,,5049,21,,,,,5048.5,0.0
-1,380600,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
-1,380600,STARFRUIT,5043,2,5042.0,26.0,,,5049,28,,,,,5046.0,0.0
-1,380700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,380700,STARFRUIT,5042,23,,,,,5047,5,5048.0,1.0,5049.0,22.0,5044.5,0.0
-1,380800,AMETHYSTS,9996,1,9995.0,22.0,,,10002,4,10004.0,1.0,10005.0,22.0,9999.0,0.0
-1,380800,STARFRUIT,5042,23,,,,,5049,23,,,,,5045.5,0.0
-1,380900,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,380900,STARFRUIT,5041,22,,,,,5048,22,,,,,5044.5,0.0
-1,381000,AMETHYSTS,9996,1,9995.0,24.0,,,10002,2,10004.0,1.0,10005.0,24.0,9999.0,0.0
-1,381000,STARFRUIT,5042,1,5041.0,24.0,,,5048,25,,,,,5045.0,0.0
-1,381100,STARFRUIT,5041,25,,,,,5048,25,,,,,5044.5,0.0
-1,381100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,381200,AMETHYSTS,10002,7,9995.0,28.0,,,10005,28,,,,,10003.5,0.0
-1,381200,STARFRUIT,5041,28,,,,,5048,28,,,,,5044.5,0.0
-1,381300,AMETHYSTS,9996,2,9995.0,28.0,,,9998,5,10004.0,2.0,10005.0,28.0,9997.0,0.0
-1,381300,STARFRUIT,5041,30,,,,,5047,2,5048.0,28.0,,,5044.0,0.0
-1,381400,AMETHYSTS,9996,2,9995.0,24.0,,,9998,1,10002.0,5.0,10004.0,2.0,9997.0,0.0
-1,381400,STARFRUIT,5046,1,5042.0,6.0,5041.0,26.0,5048,26,,,,,5047.0,0.0
-1,381500,STARFRUIT,5045,4,5042.0,6.0,5041.0,22.0,5048,22,,,,,5046.5,0.0
-1,381500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,381600,AMETHYSTS,9996,2,9995.0,30.0,,,10002,9,10004.0,2.0,10005.0,30.0,9999.0,0.0
-1,381600,STARFRUIT,5041,32,,,,,5048,32,,,,,5044.5,0.0
-1,381700,AMETHYSTS,9996,1,9995.0,27.0,,,9998,1,10002.0,9.0,10004.0,1.0,9997.0,0.0
-1,381700,STARFRUIT,5041,1,5040.0,27.0,,,5047,28,,,,,5044.0,0.0
-1,381800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,381800,STARFRUIT,5041,6,5040.0,27.0,,,5047,27,,,,,5044.0,0.0
-1,381900,STARFRUIT,5040,27,,,,,5047,28,,,,,5043.5,0.0
-1,381900,AMETHYSTS,9996,2,9995.0,26.0,,,10002,10,10004.0,2.0,10005.0,26.0,9999.0,0.0
-1,400000,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,400000,STARFRUIT,5048,23,,,,,5055,23,,,,,5051.5,0.0
-1,400100,AMETHYSTS,9998,7,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,0.0
-1,400100,STARFRUIT,5048,28,,,,,5055,28,,,,,5051.5,0.0
-1,400200,AMETHYSTS,10000,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10002.0,0.0
-1,400200,STARFRUIT,5051,6,5048.0,22.0,,,5055,22,,,,,5053.0,0.0
-1,400300,STARFRUIT,5048,20,,,,,5055,20,,,,,5051.5,0.0
-1,400300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,400400,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
-1,400400,STARFRUIT,5049,2,5048.0,29.0,,,5055,31,,,,,5052.0,0.0
-1,400500,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
-1,400500,STARFRUIT,5053,1,5048.0,30.0,,,5055,30,,,,,5054.0,0.0
-1,400600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-1,400600,STARFRUIT,5048,30,,,,,5055,30,,,,,5051.5,0.0
-1,400700,STARFRUIT,5048,29,,,,,5055,29,,,,,5051.5,0.0
-1,400700,AMETHYSTS,9995,29,,,,,10002,9,10005.0,29.0,,,9998.5,0.0
-1,400800,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
-1,400800,STARFRUIT,5049,31,,,,,5056,31,,,,,5052.5,0.0
-1,400900,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,400900,STARFRUIT,5049,22,,,,,5056,22,,,,,5052.5,0.0
-1,401000,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,401000,STARFRUIT,5055,1,5050.0,8.0,5049.0,23.0,5056,23,,,,,5055.5,0.0
-1,401100,STARFRUIT,5049,24,,,,,5055,2,5056.0,22.0,,,5052.0,0.0
-1,401100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
-1,401200,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
-1,401200,STARFRUIT,5049,25,,,,,5056,25,,,,,5052.5,0.0
-1,401300,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-1,401300,STARFRUIT,5053,5,5049.0,23.0,,,5056,23,,,,,5054.5,0.0
-1,401400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,401400,STARFRUIT,5049,24,,,,,5050,3,5056.0,24.0,,,5049.5,0.0
-1,401500,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,0.0
-1,401500,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,401600,AMETHYSTS,10002,1,9998.0,4.0,9995.0,20.0,10005,20,,,,,10003.5,0.0
-1,401600,STARFRUIT,5049,20,,,,,5054,2,5056.0,20.0,,,5051.5,0.0
-1,401700,AMETHYSTS,9995,26,,,,,10002,3,10005.0,26.0,,,9998.5,0.0
-1,401700,STARFRUIT,5050,8,5049.0,26.0,,,5056,26,,,,,5053.0,0.0
-1,401800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,0.0
-1,401800,STARFRUIT,5049,5,5048.0,25.0,,,5055,27,,,,,5052.0,0.0
-1,401900,STARFRUIT,5048,27,,,,,5053,3,5055.0,27.0,,,5050.5,0.0
-1,401900,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,0.0
-1,420000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
-1,420000,STARFRUIT,5050,1,5049.0,27.0,,,5051,4,5056.0,28.0,,,5050.5,0.0
-1,420100,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
-1,420100,STARFRUIT,5050,2,5049.0,20.0,,,5054,4,5056.0,22.0,,,5052.0,0.0
-1,420200,AMETHYSTS,9996,1,9995.0,21.0,,,10002,4,10004.0,1.0,10005.0,21.0,9999.0,0.0
-1,420200,STARFRUIT,5049,22,,,,,5054,3,5056.0,22.0,,,5051.5,0.0
-1,420300,STARFRUIT,5049,23,,,,,5056,23,,,,,5052.5,0.0
-1,420300,AMETHYSTS,9996,1,9995.0,22.0,,,10002,8,10004.0,1.0,10005.0,22.0,9999.0,0.0
-1,420400,AMETHYSTS,9998,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
-1,420400,STARFRUIT,5050,7,5049.0,29.0,,,5056,29,,,,,5053.0,0.0
-1,420500,AMETHYSTS,9998,6,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
-1,420500,STARFRUIT,5049,31,,,,,5056,31,,,,,5052.5,0.0
-1,420600,AMETHYSTS,9995,23,,,,,9998,1,10005.0,23.0,,,9996.5,0.0
-1,420600,STARFRUIT,5050,23,,,,,5051,5,5057.0,23.0,,,5050.5,0.0
-1,420700,STARFRUIT,5056,1,5051.0,30.0,,,5058,30,,,,,5057.0,0.0
-1,420700,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-1,420800,STARFRUIT,5050,25,,,,,5051,1,5057.0,25.0,,,5050.5,0.0
-1,420800,AMETHYSTS,9998,8,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,0.0
-1,420900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,420900,STARFRUIT,5055,1,5051.0,1.0,5050.0,29.0,5057,29,,,,,5056.0,0.0
-1,421000,STARFRUIT,5050,22,,,,,5055,5,5057.0,22.0,,,5052.5,0.0
-1,421000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,421100,STARFRUIT,5051,1,5050.0,29.0,,,5057,30,,,,,5054.0,0.0
-1,421100,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
-1,421200,STARFRUIT,5051,24,,,,,5058,25,,,,,5054.5,0.0
-1,421200,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,0.0
-1,421300,AMETHYSTS,9995,25,,,,,9998,5,10005.0,25.0,,,9996.5,0.0
-1,421300,STARFRUIT,5051,25,,,,,5056,1,5058.0,25.0,,,5053.5,0.0
-1,421400,STARFRUIT,5051,26,,,,,5057,1,5058.0,25.0,,,5054.0,0.0
-1,421400,AMETHYSTS,10002,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,0.0
-1,421500,STARFRUIT,5052,2,5051.0,26.0,,,5058,28,,,,,5055.0,0.0
-1,421500,AMETHYSTS,9996,2,9995.0,26.0,,,9998,1,10002.0,1.0,10004.0,2.0,9997.0,0.0
-1,421600,STARFRUIT,5052,27,,,,,5059,27,,,,,5055.5,0.0
-1,421600,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
-1,421700,AMETHYSTS,9998,7,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0,0.0
-1,421700,STARFRUIT,5052,24,,,,,5057,8,5058.0,1.0,5059.0,23.0,5054.5,0.0
-1,421800,STARFRUIT,5052,22,,,,,5059,22,,,,,5055.5,0.0
-1,421800,AMETHYSTS,10002,3,9995.0,22.0,,,10005,22,,,,,10003.5,0.0
-1,421900,STARFRUIT,5053,6,5052.0,25.0,,,5059,25,,,,,5056.0,0.0
-1,421900,AMETHYSTS,9996,1,9995.0,24.0,,,10002,5,10004.0,1.0,10005.0,24.0,9999.0,0.0
-1,440000,STARFRUIT,5047,25,,,,,5054,25,,,,,5050.5,0.0
-1,440000,AMETHYSTS,10002,9,9998.0,9.0,9996.0,2.0,10004,2,10005.0,23.0,,,10003.0,0.0
-1,440100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,440100,STARFRUIT,5048,1,5047.0,23.0,,,5054,23,,,,,5051.0,0.0
-1,440200,STARFRUIT,5048,6,5047.0,29.0,,,5054,29,,,,,5051.0,0.0
-1,440200,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,440300,STARFRUIT,5046,29,,,,,5051,4,5053.0,29.0,,,5048.5,0.0
-1,440300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-1,440400,STARFRUIT,5046,22,,,,,5051,6,5053.0,22.0,,,5048.5,0.0
-1,440400,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
-1,440500,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-1,440500,STARFRUIT,5051,1,5046.0,1.0,5045.0,30.0,5052,31,,,,,5051.5,0.0
-1,440600,STARFRUIT,5046,27,,,,,5053,27,,,,,5049.5,0.0
-1,440600,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
-1,440700,STARFRUIT,5052,1,5046.0,24.0,,,5053,24,,,,,5052.5,0.0
-1,440700,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
-1,440800,STARFRUIT,5046,24,,,,,5053,24,,,,,5049.5,0.0
-1,440800,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
-1,440900,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,440900,STARFRUIT,5046,23,,,,,5052,1,5053.0,22.0,,,5049.0,0.0
-1,441000,STARFRUIT,5046,2,5045.0,25.0,,,5052,27,,,,,5049.0,0.0
-1,441000,AMETHYSTS,9998,2,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0
-1,441100,AMETHYSTS,9998,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
-1,441100,STARFRUIT,5046,2,5045.0,20.0,,,5052,22,,,,,5049.0,0.0
-1,441200,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-1,441200,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,0.0
-1,441300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,441300,STARFRUIT,5045,22,,,,,5052,22,,,,,5048.5,0.0
-1,441400,STARFRUIT,5045,29,,,,,5051,2,5052.0,27.0,,,5048.0,0.0
-1,441400,AMETHYSTS,9998,9,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
-1,441500,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-1,441500,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,0.0
-1,441600,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
-1,441600,STARFRUIT,5045,32,,,,,5051,2,5052.0,30.0,,,5048.0,0.0
-1,441700,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-1,441700,STARFRUIT,5045,23,,,,,5046,3,5052.0,23.0,,,5045.5,0.0
-1,441800,STARFRUIT,5045,28,,,,,5052,28,,,,,5048.5,0.0
-1,441800,AMETHYSTS,9996,1,9995.0,27.0,,,10002,7,10004.0,1.0,10005.0,27.0,9999.0,0.0
-1,441900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,441900,STARFRUIT,5045,30,,,,,5050,7,5052.0,30.0,,,5047.5,0.0
-1,460000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,460000,STARFRUIT,5059,30,,,,,5066,30,,,,,5062.5,0.0
-1,460100,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
-1,460100,STARFRUIT,5060,1,5059.0,26.0,,,5066,1,5067.0,26.0,,,5063.0,0.0
-1,460200,STARFRUIT,5059,28,,,,,5064,4,5066.0,28.0,,,5061.5,0.0
-1,460200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-1,460300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,460300,STARFRUIT,5065,4,5060.0,20.0,,,5067,20,,,,,5066.0,0.0
-1,460400,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-1,460400,STARFRUIT,5060,29,,,,,5061,8,5067.0,29.0,,,5060.5,0.0
-1,460500,AMETHYSTS,10002,1,9998.0,4.0,9996.0,1.0,10004,1,10005.0,20.0,,,10003.0,0.0
-1,460500,STARFRUIT,5064,2,5060.0,21.0,,,5066,1,5067.0,20.0,,,5065.0,0.0
-1,460600,STARFRUIT,5066,1,5061.0,1.0,5060.0,22.0,5067,23,,,,,5066.5,0.0
-1,460600,AMETHYSTS,9998,5,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
-1,460700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,460700,STARFRUIT,5066,1,5061.0,29.0,,,5068,29,,,,,5067.0,0.0
-1,460800,AMETHYSTS,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,0.0
-1,460800,STARFRUIT,5061,7,5060.0,26.0,,,5068,26,,,,,5064.5,0.0
-1,460900,STARFRUIT,5061,2,5060.0,23.0,,,5067,23,,,,,5064.0,0.0
-1,460900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,461000,AMETHYSTS,9995,25,,,,,10002,2,10005.0,25.0,,,9998.5,0.0
-1,461000,STARFRUIT,5060,24,,,,,5067,25,,,,,5063.5,0.0
-1,461100,AMETHYSTS,9998,6,9995.0,21.0,,,10005,21,,,,,10001.5,0.0
-1,461100,STARFRUIT,5060,21,,,,,5067,21,,,,,5063.5,0.0
-1,461200,AMETHYSTS,9996,1,9995.0,22.0,,,10002,3,10004.0,1.0,10005.0,22.0,9999.0,0.0
-1,461200,STARFRUIT,5061,1,5060.0,22.0,,,5066,4,5067.0,1.0,5068.0,22.0,5063.5,0.0
-1,461300,STARFRUIT,5061,2,5060.0,28.0,,,5067,2,5068.0,28.0,,,5064.0,0.0
-1,461300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-1,461400,AMETHYSTS,9998,9,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,0.0
-1,461400,STARFRUIT,5065,1,5060.0,32.0,,,5067,32,,,,,5066.0,0.0
-1,461500,AMETHYSTS,9995,29,,,,,9998,8,10005.0,29.0,,,9996.5,0.0
-1,461500,STARFRUIT,5060,29,,,,,5067,29,,,,,5063.5,0.0
-1,461600,AMETHYSTS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,0.0
-1,461600,STARFRUIT,5060,30,,,,,5065,4,5067.0,30.0,,,5062.5,0.0
-1,461700,STARFRUIT,5062,6,5061.0,31.0,,,5068,31,,,,,5065.0,0.0
-1,461700,AMETHYSTS,9996,2,9995.0,29.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,0.0
-1,461800,AMETHYSTS,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,0.0
-1,461800,STARFRUIT,5061,1,5060.0,24.0,,,5067,1,5068.0,24.0,,,5064.0,0.0
-1,461900,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
-1,461900,STARFRUIT,5061,1,5060.0,25.0,,,5065,6,5067.0,26.0,,,5063.0,0.0
-1,480000,AMETHYSTS,9998,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0
-1,480000,STARFRUIT,5066,1,5065.0,26.0,,,5072,27,,,,,5069.0,0.0
-1,480100,STARFRUIT,5065,21,,,,,5072,21,,,,,5068.5,0.0
-1,480100,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,480200,AMETHYSTS,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0,0.0
-1,480200,STARFRUIT,5066,24,,,,,5072,1,5073.0,23.0,,,5069.0,0.0
-1,480300,AMETHYSTS,9996,1,9995.0,23.0,,,10002,5,10004.0,1.0,10005.0,23.0,9999.0,0.0
-1,480300,STARFRUIT,5067,1,5066.0,24.0,,,5073,24,,,,,5070.0,0.0
-1,480400,AMETHYSTS,9998,10,9995.0,21.0,,,10005,21,,,,,10001.5,0.0
-1,480400,STARFRUIT,5067,21,,,,,5074,21,,,,,5070.5,0.0
-1,480500,STARFRUIT,5068,29,,,,,5075,29,,,,,5071.5,0.0
-1,480500,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
-1,480600,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,480600,STARFRUIT,5068,24,,,,,5075,24,,,,,5071.5,0.0
-1,480700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,480700,STARFRUIT,5069,1,5068.0,22.0,,,5075,23,,,,,5072.0,0.0
-1,480800,AMETHYSTS,9996,2,9995.0,22.0,,,10002,4,10004.0,2.0,10005.0,22.0,9999.0,0.0
-1,480800,STARFRUIT,5068,24,,,,,5075,24,,,,,5071.5,0.0
-1,480900,STARFRUIT,5069,22,,,,,5075,2,5076.0,20.0,,,5072.0,0.0
-1,480900,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
-1,481000,AMETHYSTS,9996,1,9995.0,20.0,,,10000,6,10004.0,1.0,10005.0,20.0,9998.0,0.0
-1,481000,STARFRUIT,5068,21,,,,,5071,6,5073.0,5.0,5075.0,21.0,5069.5,0.0
-1,481100,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-1,481100,STARFRUIT,5068,3,5067.0,26.0,,,5075,26,,,,,5071.5,0.0
-1,481200,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-1,481200,STARFRUIT,5073,1,5068.0,23.0,,,5074,2,5075.0,21.0,,,5073.5,0.0
-1,481300,STARFRUIT,5068,28,,,,,5074,1,5075.0,27.0,,,5071.0,0.0
-1,481300,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
-1,481400,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-1,481400,STARFRUIT,5073,1,5068.0,29.0,,,5075,29,,,,,5074.0,0.0
-1,481500,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,481500,STARFRUIT,5069,3,5068.0,29.0,,,5075,29,,,,,5072.0,0.0
-1,481600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-1,481600,STARFRUIT,5074,1,5069.0,2.0,5068.0,28.0,5075,30,,,,,5074.5,0.0
-1,481700,STARFRUIT,5074,1,5068.0,27.0,,,5075,27,,,,,5074.5,0.0
-1,481700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
-1,481800,AMETHYSTS,9998,6,9996.0,2.0,9995.0,20.0,10000,4,10004.0,2.0,10005.0,20.0,9999.0,0.0
-1,481800,STARFRUIT,5069,21,,,,,5072,4,5075.0,2.0,5076.0,20.0,5070.5,0.0
-1,481900,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-1,481900,STARFRUIT,5070,4,5069.0,23.0,,,5076,23,,,,,5073.0,0.0
-1,500000,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,500000,STARFRUIT,5071,25,,,,,5078,25,,,,,5074.5,0.0
-1,500100,STARFRUIT,5071,22,,,,,5078,22,,,,,5074.5,0.0
-1,500100,AMETHYSTS,9998,6,9995.0,22.0,,,10005,22,,,,,10001.5,0.0
-1,500200,AMETHYSTS,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5,0.0
-1,500200,STARFRUIT,5071,29,,,,,5078,29,,,,,5074.5,0.0
-1,500300,AMETHYSTS,10000,4,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0,0.0
-1,500300,STARFRUIT,5076,1,5073.0,5.0,5071.0,1.0,5077,1,5078.0,29.0,,,5076.5,0.0
-1,500400,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0
-1,500400,STARFRUIT,5070,20,,,,,5077,20,,,,,5073.5,0.0
-1,500500,STARFRUIT,5070,23,,,,,5075,1,5077.0,23.0,,,5072.5,0.0
-1,500500,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
